"","index","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","day","time","premium"
"15932","0_4432b202-0ab0-42a6-8cef-9426878b936a","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","Saturday","evening","1"
"15933","0_4432c1d7-8f32-4adc-819d-b68b6845dada","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","Saturday","evening","1"
"15934","0_4433f93f-0a38-4eaf-b3fe-f90d096439a8","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"15935","0_443527a1-956f-408c-8d7f-6dce0831bb46","0","0","1","1","1","1","1","1","1","0","0","1","0","1","0","1","1","0","1","0","Sunday","evening","1"
"15936","0_4435c55a-8a96-4442-8f75-97f8602ac839","0","1","1","1","1","1","0","1","0","1","1","1","0","1","1","0","1","0","1","1","Sunday","afternoon","1"
"15937","0_4435d7a1-0b5e-4951-aef1-ed20f15da6d6","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"15938","0_4436d0b3-09a9-42e2-b98e-fa6d16e68126","0","0","1","0","0","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"15939","0_4437903a-0fea-43b8-b251-2ecf1c5a509e","0","0","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","0","Sunday","afternoon","1"
"15940","0_443823b4-6738-4048-99bc-764458c15754","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"15941","0_4438bf90-d54f-4c0e-a202-7b887069ed18","0","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"15942","0_44394d11-a83b-4727-b506-0767b83aa16b","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","Sunday","evening","1"
"15943","0_4439e231-518c-4a61-b562-15e3c46018a9","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","Sunday","afternoon","0"
"15944","0_443a6117-b412-4809-951f-89bf428a487b","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","Sunday","afternoon","0"
"15945","0_443b1d9d-3882-4e45-8dd4-0bcc22d328a4","0","1","1","1","0","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"15946","0_443ca914-b530-4a78-9f3e-3ef842a24ddf","0","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","0","1","Sunday","afternoon","1"
"15947","0_443d2549-2747-417d-874c-8d653a40c5cb","0","1","0","0","0","1","1","1","1","1","1","1","0","1","1","0","1","1","1","0","Sunday","afternoon","1"
"15948","0_443d94b8-9824-46c6-ac43-3ef3f7f3e1ca","0","0","1","1","1","0","1","1","1","1","0","1","0","1","1","1","1","1","1","1","Sunday","afternoon","1"
"15949","0_443da9ea-b9c4-435c-a08e-c9e6aa7a5446","0","1","1","1","1","1","0","0","0","1","1","1","1","1","1","1","1","1","0","1","Sunday","afternoon","1"
"15950","0_443ddbf5-13d1-4806-9f5d-9e06ea11ef80","0","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"15951","0_443e363f-b2f7-47a5-ac9e-4d75ea2a4a3c","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","evening","0"
"15952","0_443eed98-a538-4c63-91d7-778d6e35d950","0","1","1","0","0","0","1","1","1","0","1","0","0","1","1","1","0","1","1","0","Sunday","afternoon","0"
"15953","0_443f4dad-7467-4d51-846f-f5f38fe19e14","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","Saturday","latenight","0"
"15954","0_443f52b3-1993-4c31-9e46-eb1de7e00ea7","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","Saturday","latenight","0"
"15955","0_444064d4-26fb-43bb-8f30-9ec5a37ae36e","0","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","Sunday","afternoon","1"
"15956","0_444259c9-0355-41af-85a9-e3353a293c69","0","1","1","1","0","1","1","1","0","1","0","0","1","1","0","1","1","1","1","0","Sunday","afternoon","0"
"15957","0_4442e06b-3cc2-4ac4-9bb6-121223a1cc12","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","morning","1"
"15958","0_44439946-b82e-4db1-a780-7b5437aa4c2c","0","1","1","1","1","0","1","1","1","1","1","0","1","0","1","1","1","1","1","1","Sunday","evening","0"
"15959","0_44444300-9350-4a25-a148-8014bfb93fdf","0","1","1","1","1","1","1","0","1","1","1","0","1","1","1","0","1","1","1","1","Saturday","latenight","0"
"15960","0_4449773b-717d-4975-bb69-5178c0a9d2d2","0","1","0","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","Saturday","evening","1"
"15961","0_444a31dc-16c6-41dc-aadd-5bdd59f944c8","0","1","1","0","0","1","1","1","1","1","1","1","1","0","1","0","1","0","1","0","Sunday","morning","1"
"15962","0_444a78d7-7b98-414f-b17d-639d48cb81ee","0","1","0","0","1","1","1","0","0","0","1","0","0","1","1","1","0","1","1","1","Saturday","latenight","1"
"15963","0_444acf15-4571-4599-8b56-f069c25a58bf","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","Sunday","afternoon","0"
"15964","0_444df7c7-1df1-4324-801b-de8ad653ccec","0","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","0","1","Sunday","evening","0"
"15965","0_444e548e-7a2d-4032-b1ea-0756057ebd14","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","morning","1"
"15966","0_444edd19-911e-44da-ac5d-51d8457a0bf3","0","1","1","0","1","1","1","1","0","1","0","1","1","0","0","0","1","0","1","0","Saturday","latenight","1"
"15967","0_4450bd3e-9833-4533-b9c8-35aa90e1a23c","0","1","1","1","1","1","0","1","1","1","1","0","0","1","0","1","1","1","1","1","Sunday","afternoon","1"
"15968","0_44523d06-a4b1-4085-9b5b-9a5196b8a361","0","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"15969","0_4454647d-8540-444b-ac39-f8aa09e7c171","0","1","1","0","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","Sunday","afternoon","0"
"15970","0_44546c93-9239-4075-9557-0f7c41709e16","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","0","1","1","0","1","Sunday","afternoon","1"
"15971","0_44559b24-75f6-4983-9a6a-dcfb33d98e15","0","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","Sunday","afternoon","1"
"15972","0_4455a9dd-5636-4110-88e0-02f34aeb9804","0","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","0","Sunday","afternoon","1"
"15973","0_4455b6d8-f5bb-455f-b64a-0e411293cc12","0","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","0","1","1","1","Saturday","afternoon","1"
"15974","0_44567b0a-0f3c-472c-af19-25ee6c55d551","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","Sunday","morning","1"
"15975","0_44580e90-59a0-4413-8155-97505fe2b815","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Wednesday","afternoon","1"
"15976","0_445835d4-f94b-4f7b-90a4-58d9cadff5d2","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","Saturday","latenight","1"
"15977","0_44585759-5758-4073-986e-6f74723c5bb7","0","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","0","Sunday","afternoon","1"
"15978","0_44592bea-5195-4faa-8677-10b43866921a","0","1","1","1","1","1","0","1","1","1","1","0","0","1","1","0","1","1","1","1","Sunday","afternoon","0"
"15979","0_445a30e0-b58b-4b53-bc0d-99492d9a6143","0","1","0","0","1","0","1","0","1","1","1","1","1","0","1","1","1","1","1","1","Sunday","afternoon","1"
"15980","0_445a3bee-a427-4e49-b063-0b5cf5f6158d","0","1","1","1","0","1","1","0","0","0","1","1","1","0","1","0","1","1","1","1","Saturday","latenight","1"
"15981","0_445a7ea0-87d4-49e4-b699-bc42ff8e5345","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","Saturday","latenight","1"
"15982","0_445d1ecc-4152-4704-9fcc-566c73a74f3a","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0","1","Saturday","latenight","1"
"15983","0_445e4ffe-8856-4406-81f2-07eda4240b4b","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"15984","0_44604ecc-67dd-49d9-b226-2af2786337da","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","Saturday","latenight","1"
"15985","0_446091d6-39a8-4d9f-b310-acd4173e14f6","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","evening","1"
"15986","0_4460bcf9-3db2-4727-8a96-a148bdd1c4a9","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"15987","0_44614024-b5f5-47aa-9835-185ebfcac651","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","0","1","Sunday","morning","1"
"15988","0_4461969b-d219-4454-9002-d4553771735f","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"15989","0_4461e742-2015-424e-9539-370a4516103a","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","evening","0"
"15990","0_44620286-e79c-4c75-9e7c-c6295fc07b92","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"15991","0_44622e08-40f6-4ca2-b3b5-fe533ddddee3","0","1","1","1","1","1","1","1","0","0","1","1","1","0","1","0","1","1","1","0","Sunday","afternoon","0"
"15992","0_44635020-8ad7-4d89-ad83-fff7b6131c38","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","Sunday","afternoon","1"
"15993","0_4464093d-dbf5-4d70-9d3a-0360e1a5fa8f","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","Saturday","latenight","1"
"15994","0_44648cae-714a-4fae-b39a-973de74caf33","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","Sunday","afternoon","1"
"15995","0_4464e6a7-aa3d-439d-af03-f3f1fc5449da","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"15996","0_4466069d-d73a-48b4-a098-c69da4d05fcb","0","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","Sunday","morning","1"
"15997","0_4469741f-5afe-4d0d-9726-fe68872de748","0","1","1","1","1","0","1","0","1","1","1","0","1","1","0","1","1","1","1","1","Saturday","latenight","1"
"15998","0_446a1b35-30bc-4d7e-8481-95005725702f","0","1","1","0","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","1","Sunday","evening","0"
"15999","0_446b44e2-f93a-4cae-8b81-385641013a97","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","evening","1"
"16000","0_446b5286-5bc1-4570-97d5-9620b3b8df31","0","1","1","1","1","1","1","0","1","1","1","1","1","0","1","0","1","1","1","1","Sunday","afternoon","1"
"16001","0_446b6611-ff8c-4177-af3c-61e4cd71e935","0","1","1","0","0","1","1","1","0","1","1","1","0","1","1","0","1","1","0","1","Sunday","afternoon","1"
"16002","0_446c5833-e4b4-4571-b304-ebae15dd8e88","0","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"16003","0_446cae3b-2c86-478c-9d27-7317d83d84f5","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","0","1","Sunday","morning","0"
"16004","0_446cc277-c153-4f88-bd66-e829d416dd39","0","1","1","1","0","1","1","0","1","1","1","1","0","1","1","1","1","1","0","0","Sunday","afternoon","1"
"16005","0_446d2c75-b81c-4625-aa93-74ee0fed89e1","0","0","1","1","1","1","1","1","0","1","1","0","1","0","1","1","0","1","1","0","Sunday","afternoon","1"
"16006","0_446e4fce-9740-4f83-86c1-a7e314950511","0","0","1","1","0","0","1","1","1","1","0","1","1","1","1","0","1","1","0","1","Sunday","evening","1"
"16007","0_446f414a-be65-4649-a4f2-98418b5fc9be","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","Saturday","latenight","0"
"16008","0_4470e5eb-85eb-473c-bb00-53fd7802f2e9","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","morning","0"
"16009","0_44725b3b-5b72-4ee8-adc3-16522fc7ccf1","0","1","1","1","0","0","1","0","1","1","1","1","1","1","0","1","1","1","1","1","Sunday","afternoon","1"
"16010","0_447330da-95ec-487b-ba96-1f29d9c7d917","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"16011","0_44744627-0900-4104-a499-cdce7cb4cbea","0","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","0","1","1","0","Sunday","afternoon","0"
"16012","0_447605a7-7f0a-4fe3-959c-85102ba703ef","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","Sunday","afternoon","1"
"16013","0_44769669-39c1-4e0f-b7fd-cf822fcbcd1f","0","1","1","1","1","1","1","0","1","0","1","1","1","0","1","0","1","1","1","0","Sunday","afternoon","1"
"16014","0_44771a1c-447d-482b-96a6-5f654631a2ce","0","0","1","1","1","1","1","1","1","0","1","1","0","0","0","1","1","1","1","1","Sunday","afternoon","0"
"16015","0_44776816-157a-470e-a2d5-a69fcd275e22","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","Sunday","afternoon","1"
"16016","0_4477dc0b-924a-465b-aff7-835c17c58ff3","0","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","1","1","Sunday","afternoon","1"
"16017","0_447af684-7000-4b13-9e8d-238f61148bdb","0","0","1","1","1","1","0","0","0","1","0","1","0","1","0","0","1","0","1","1","Sunday","morning","1"
"16018","0_447c0d31-e6fe-425b-ac29-f5ea0608f280","0","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","Sunday","afternoon","0"
"16019","0_447ca92c-2219-44d3-a1fa-f987c4567376","0","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","1","1","0","1","Sunday","afternoon","1"
"16020","0_4480ba9d-e440-4eed-bafd-abefa206930c","0","0","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","Sunday","afternoon","1"
"16021","0_44813bd4-d0ea-431d-8193-6ad1d3b62d80","0","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"16022","0_448262d8-37a0-4cbd-9c93-2e4465c9175a","0","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","0","1","0","1","Sunday","afternoon","1"
"16023","0_44845f48-1336-4e24-bb5d-e60a740ab737","0","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","Sunday","evening","1"
"16024","0_44855141-744e-45d1-9077-f8c7402406da","0","1","0","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"16025","0_4486f057-01d8-49d2-b5df-35f94aec567b","0","1","1","1","0","1","1","0","0","1","1","1","1","1","1","1","0","0","1","1","Saturday","evening","0"
"16026","0_4487d998-bf5c-478c-a786-69ad5abe53f8","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"16027","0_4489abdf-06d5-491d-badc-626f31582c36","0","1","1","1","1","0","0","1","0","0","1","0","1","1","0","1","1","1","1","1","Sunday","evening","1"
"16028","0_4489c1e6-8c58-485c-b72c-6e36caf728e4","0","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"16029","0_4489fa0c-07a3-4b74-8fb3-e8b889168a4d","0","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","Sunday","morning","1"
"16030","0_448b27a9-00f4-44df-ba75-d57ad9a00c0a","0","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","1","Saturday","latenight","1"
"16031","0_448c07c1-f792-4f5c-b2bd-246929b2b832","0","0","1","1","1","1","0","1","0","1","0","1","0","0","1","1","1","1","1","1","Sunday","afternoon","1"
"16032","0_448e5e0e-9fea-4f38-804b-e39c6b55e459","0","0","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","Sunday","afternoon","1"
"16033","0_448e8e35-3c14-47a0-9e0f-2cb51447b5cc","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","Sunday","evening","1"
"16034","0_448ead87-f0ec-471a-8d50-7ac061f07f86","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","Sunday","afternoon","1"
"16035","0_4490a80f-0165-46c0-a946-e64af477fea5","0","0","0","0","0","1","1","1","0","1","0","1","0","1","0","0","1","0","0","0","Sunday","evening","1"
"16036","0_4490bfae-88fc-466e-9ae9-030e9ecbec6e","0","1","1","0","1","0","1","1","0","1","0","1","0","1","1","1","1","1","0","0","Saturday","evening","1"
"16037","0_449200fe-5c8a-471b-9352-7e4b641696ee","0","0","1","0","0","1","1","1","1","1","1","1","1","0","1","1","0","1","1","0","Saturday","evening","1"
"16038","0_44937ff8-551b-4c49-b276-7bbf6f9ac2c7","0","1","1","0","1","1","1","1","1","0","0","1","0","1","0","1","1","1","1","1","Saturday","latenight","1"
"16039","0_449450a6-54fc-4d73-9fc6-0b5b6d107f18","0","1","1","1","1","1","1","0","1","1","1","0","1","1","1","0","1","1","1","0","Sunday","afternoon","0"
"16040","0_4494b10c-55b5-447c-bf39-2a967657bad9","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","Saturday","latenight","1"
"16041","0_44993f38-7a81-4f38-a169-a95933aecd56","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","Sunday","morning","1"
"16042","0_449af9cc-621b-4079-8b23-e607126dfad9","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","Sunday","afternoon","1"
"16043","0_449b4e17-f19e-405e-8e41-3866616b559c","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"16044","0_449c8213-7c85-4926-ac23-b7eddc230711","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","Saturday","evening","1"
"16045","0_449ca171-2e68-4f3b-8ceb-f8e664969ca7","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","Sunday","evening","1"
"16046","0_449e4256-6da2-482f-9590-1f19d148bd22","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","1","0","0","1","Saturday","latenight","1"
"16047","0_449e46db-5a02-4ef4-9f5e-401c70799044","0","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","Sunday","afternoon","1"
"16048","0_449e67cf-ac5f-4559-8c3a-91a28fdc6c68","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","Sunday","afternoon","1"
"16049","0_449e6dcd-1a80-4aa2-a510-691d70ca64e5","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","evening","0"
"16050","0_449f139e-550c-45b8-b8d1-92dbb4687e94","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","Saturday","evening","0"
"16051","0_44a02e84-2815-423b-861d-61bbfc234efa","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","Sunday","afternoon","0"
"16052","0_44a0ed14-d06f-4664-baec-088bdd466d1c","0","1","0","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","0","1","Saturday","evening","0"
"16053","0_44a15665-9e4c-4b41-a881-fdef7c84c39b","0","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","Sunday","morning","1"
"16054","0_44a2b71c-e411-42b6-89a6-bcb1209ade0a","0","0","1","1","1","1","1","1","1","1","1","0","1","1","0","0","1","1","1","1","Sunday","afternoon","1"
"16055","0_44a3698b-b57f-40bc-9572-43bdcfcc6c99","0","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","Sunday","afternoon","1"
"16056","0_44a39ba6-7327-4637-8648-04603194fc7f","0","1","1","0","1","0","1","1","0","1","1","1","0","1","1","0","0","1","0","1","Saturday","latenight","1"
"16057","0_44a3dedd-a9a1-407e-8427-7a425187c8e3","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","evening","1"
"16058","0_44a4a12f-390d-4541-9a66-9a060f0504b6","0","1","1","1","0","1","1","1","0","0","1","1","1","0","1","1","1","1","1","1","Sunday","afternoon","1"
"16059","0_44a4bc07-d333-42e4-98ea-9e84cd6f7f75","0","1","1","1","0","1","1","1","1","1","0","1","0","1","1","1","1","1","0","0","Sunday","afternoon","1"
"16060","0_44a4f8ff-ede4-481a-af39-5c214356e643","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","Sunday","afternoon","1"
